LNR,RESPONSE
1754,0.5736629187089937
1770,0.5789647725005733
1465,0.45911201236385674
1470,0.36934711312383
1478,0.41051193207904807
1782,0.40092818522054613
1485,0.5051279625257793
1519,0.47844158171583073
1835,0.4486557894603434
1522,0.48280447386411696
1539,0.4158699059281289
1853,0.5658451662296062
1856,0.35636724318110063
2502,0.5003704775580543
2182,0.5691593342065446
2191,0.5314259888312164
2522,0.36772058987357925
2530,0.5209565157279078
2215,0.48816148955312294
2550,0.5619881201166465
2570,0.5487964342638402
2574,0.48937390022836624
2579,0.571314867643293
2247,0.5788694457946931
2674,0.42197044870167066
11434,0.4334552934719084
11122,0.5735952631860628
11127,0.46137003970468043
11443,0.5533502145124335
11170,0.4811595350296482
11191,0.34954906657768314
11198,0.5809946213155139
10936,0.4775034274110361
11244,0.5097923403547003
11247,0.4290282468253239
11252,0.5509615830898291
11259,0.4759112571330278
10945,0.3751097251050269
10951,0.4060711968914593
11271,0.5071649946322538
10963,0.5731604269322195
11282,0.5085097317990158
11291,0.4455207079931155
10980,0.4522457415287645
10994,0.3097869855227868
10998,0.4811595350296482
11303,0.38853917370897123
11630,0.404601727932204
11636,0.4543907763025622
11949,0.41701569451156045
11950,0.49737007242660236
11956,0.5489351899944307
11648,0.4811595350296482
11653,0.47949967063442855
11967,0.44698942135790665
11972,0.32952658908090626
11975,0.49653285703100025
12110,0.5009218215394934
12113,0.5780589638514344
11712,0.4264207772456334
11716,0.4775034274110361
12000,0.39260092498594257
11722,0.43022094446879594
12023,0.4811595350296482
12046,0.4150401254111399
11762,0.4759112571330278
12071,0.45788623729824635
12077,0.42929349477899076
11785,0.5500428547315512
11788,0.43431034092906307
11790,0.38189908224239966
11800,0.4674199131246528
11806,0.403157656650115
11816,0.3598313226097308
11505,0.48812769275429396
11837,0.46054006436645956
11531,0.5278280663192493
11848,0.47371803084285136
11854,0.42848598508109637
11877,0.4127263001262538
11563,0.4816854952987935
11567,0.5253707246216459
11894,0.44939204324628584
11906,0.452608418334635
11917,0.4811595350296482
11610,0.4811595350296482
11923,0.4968324806819953
12596,0.41389336107612856
12603,0.41754830741856547
12608,0.5344762364786878
12633,0.43653288268304585
12637,0.4467152975429348
