LNR,RESPONSE
1754,0.5506970772047017
1770,0.5495865809395749
1465,0.4397065274660283
1470,0.4228540590345366
1478,0.4563206543508395
1782,0.42669578793007473
1485,0.48271918806939423
1519,0.4926555571109686
1835,0.45125302872907475
1522,0.5348064866482569
1539,0.48018380706556274
1853,0.5428119815170508
1856,0.490646241443998
2502,0.5297392387909096
2182,0.519148330245303
2191,0.512042158018923
2522,0.4651565059894007
2530,0.5167936428575461
2215,0.5106883029359431
2550,0.541837189845117
2570,0.5292437139848291
2574,0.5069521918810476
2579,0.5534778901873488
2247,0.5469828793199594
2674,0.46282039611554526
11434,0.4227527087503318
11122,0.5006435297886849
11127,0.46359310350439675
11443,0.5115760069884953
11170,0.49828344085393694
11191,0.47264531672863486
11198,0.5528524832443866
10936,0.49828344085393694
11244,0.5433214914733511
11247,0.45423824789830386
11252,0.5304354956852353
11259,0.49828344085393694
10945,0.45472986254310455
10951,0.42308339948863055
11271,0.42665813458267077
10963,0.5258494308711579
11282,0.47996220012511126
11291,0.4276427565226942
10980,0.44395099498205304
10994,0.467273199709585
10998,0.49828344085393694
11303,0.48576059423599377
11630,0.4425389585412562
11636,0.45398324662187056
11949,0.4221003973824032
11950,0.4827699680688414
11956,0.5197558143639326
11648,0.49828344085393694
11653,0.4757975471890944
11967,0.47216410700627504
11972,0.45457136091668127
11975,0.5331476067753458
12110,0.510265267171574
12113,0.5302105144993914
11712,0.451798242380826
11716,0.49828344085393694
12000,0.497787488856385
11722,0.4714789636304581
12023,0.49828344085393694
12046,0.42513635673456535
11762,0.49828344085393694
12071,0.45571256956034145
12077,0.5339171968315484
11785,0.4894347616598465
11788,0.5273547391925422
11790,0.48079287574690455
11800,0.5049458594170404
11806,0.45921386566267974
11816,0.467804305705513
11505,0.5075378718673482
11837,0.4728235124694843
11531,0.4865624901689332
11848,0.5136095021963858
11854,0.48742772583079036
11877,0.43850085264559757
11563,0.5079027387401918
11567,0.5073871659756688
11894,0.4704822233443817
11906,0.46645524041408115
11917,0.49828344085393694
11610,0.49828344085393694
11923,0.455350939437798
12596,0.4621358817687428
12603,0.44976417487021547
12608,0.5338178783955496
12633,0.4943425103800797
12637,0.47517959182114194
21484,0.49828344085393694
21184,0.461563091260725
21247,0.4477704144185738
20991,0.47992390932473966
21018,0.48853996141145695
21019,0.5224509911044155
21047,0.43472864021314905
21054,0.4478287398850256
21374,0.500535300469557
21392,0.46802627467200897
21713,0.4609905923329601
22019,0.4851793476933554
22025,0.48572309593385365
21722,0.5180590990934563
21728,0.45424611199094533
22039,0.49828344085393694
22044,0.5028022220061736
61900,0.5204634849943857
62548,0.5233227897573447
63176,0.47412697070517246
64473,0.5151096927442258
64779,0.5534856648237352
64780,0.4381059892616548
64784,0.4678170991301735
65105,0.49828344085393694
65431,0.5418335540582939
65433,0.5383660366010282
66055,0.43416401319888165
66071,0.49828344085393694
61280,0.4901092931443307
61281,0.4820755171788743
61284,0.49572716108887044
61597,0.4377141133606367
61606,0.4557873563346921
62235,0.5367852274777664
62240,0.4480830113118472
62241,0.48130954495649936
62555,0.5442369350322882
62557,0.4519022099253588
62565,0.44030952447006655
62566,0.5286905127555648
63515,0.46666040571018336
63524,0.552190956395419
64797,0.5312822080447718
65116,0.49828344085393694
75249,0.48200836640435973
75253,0.5403655420997153
75575,0.49828344085393694
76212,0.4514786554751563
71422,0.41269068773668705
72059,0.46864182907072727
72060,0.4932810718972758
72383,0.4403068664902513
72386,0.45258716123849735
72700,0.5287277454921385
72715,0.434384224520218
73028,0.5237172067296663
73346,0.4513325251852909
73658,0.49988874113207965
73662,0.5314614562151454
73666,0.46984107407116144
73668,0.48584238719574907
73985,0.5341807958645862
74299,0.43548288600314455
74310,0.4721927843798117
74312,0.4878831501020969
74619,0.533452591275771
74620,0.4423708492864901
74627,0.43345154986705964
74938,0.42618439085898685
74952,0.5091950570580148
75911,0.4424056058005273
75913,0.45553154472067
76221,0.4391876234864982
76227,0.4612631695611635
71448,0.49497857523426325
15887,0.48616892588841987
15498,0.49807682361282013
15504,0.4874513507359382
15507,0.44108900622531744
15521,0.5335231223593061
24403,0.4286412121957983
24100,0.4699137718108959
24436,0.5108286100342437
24440,0.5144714158452305
24442,0.49828344085393694
24148,0.4975713248218652
24149,0.4243501737341209
24155,0.4351315455783075
24458,0.4637894864353601
24169,0.5033211920644579
24477,0.5302952124252306
24479,0.44444930237307373
24486,0.5211562826760994
24190,0.4831747907295696
24515,0.5000143567338919
24214,0.4762752047445501
25183,0.49828344085393694
