LNR,RESPONSE
1754,0.6426077713984569
1770,0.8226027857136003
1465,0.26116283181589944
1470,0.23155005027615533
1478,0.40128122539807676
1782,0.18264908500691765
1485,0.48915183465327755
1519,0.5114997914822842
1835,0.30088930175930606
1522,0.5267707036712188
1539,0.46013980117337144
1853,0.6885074669847527
1856,0.27543123332303754
2502,0.8418951392580741
2182,0.6073081647597659
2191,0.6082242601632764
2522,0.36898451471668814
2530,0.5466193923358156
2215,0.6439031299997334
2550,0.5059134687204903
2570,0.7998661628523278
2574,0.5215683487644147
2579,0.6951947588641272
2247,0.6983334497419786
2674,0.20333072754209291
11434,0.34529817695492915
11122,0.6774913863689589
11127,0.6051293396575665
11443,0.5356786690028258
11170,0.4631390053410044
11191,0.4219246770611232
11198,0.7178179991470877
10936,0.4631390053410044
11244,0.7250786410616105
11247,0.3047988985183851
11252,0.6512207643703108
11259,0.4631390053410044
10945,0.25236616058273836
10951,0.2201666837060608
11271,0.43464179632600586
10963,0.5807901464042287
11282,0.5873847727148478
11291,0.2400210396105128
10980,0.4629191874753186
10994,0.2544487784455479
10998,0.4631390053410044
11303,0.47895837153944343
11630,0.19904643326986388
11636,0.33430028190652233
11949,0.358253164981204
11950,0.5726782634036257
11956,0.6882487873493117
11648,0.4631390053410044
11653,0.6414016421472529
11967,0.4135762701264176
11972,0.12645022880088053
11975,0.5635362414531466
12110,0.48124173523772584
12113,0.7099216385157334
11712,0.16390187948064913
11716,0.4631390053410044
12000,0.33367689360731345
11722,0.18730444162667084
12023,0.4631390053410044
12046,0.27284482201753246
11762,0.4631390053410044
12071,0.2614257139646977
12077,0.38084496130101464
11785,0.6763560305798821
11788,0.4942701273754645
11790,0.3344395551786166
11800,0.48004587718927294
11806,0.2270893478091761
11816,0.4231373812757303
11505,0.330133483576883
11837,0.4346389762015413
11531,0.72190957136531
11848,0.44146508783349503
11854,0.32952886424445355
11877,0.32570252261929367
11563,0.46618781169703394
11567,0.5530681499829917
11894,0.47665980322174134
11906,0.19868836232594994
11917,0.4631390053410044
11610,0.4631390053410044
11923,0.4255212826138435
12596,0.3158980064651268
12603,0.1517667731538537
12608,0.6659025284655097
12633,0.406657590354894
12637,0.20847829340608673
21484,0.4631390053410044
21184,0.2576385811799767
21247,0.32363014313515914
20991,0.3373384013606909
21018,0.4261686683166577
21019,0.6567793765783647
21047,0.10229467863014782
21054,0.1328442994015267
21374,0.7792411313424741
21392,0.2872714547700035
21713,0.18411010911684117
22019,0.1830684244812457
22025,0.6335690973506383
21722,0.550506015698515
21728,0.5098842591652559
22039,0.4631390053410044
22044,0.4447484780694855
61900,0.7878412045636373
62548,0.5859092230568227
63176,0.5082876515075523
64473,0.7511228129862993
64779,0.6942817340244222
64780,0.10699476379956127
64784,0.4643380405007892
65105,0.4631390053410044
65431,0.6214228274278975
65433,0.6486178755877282
66055,0.16817168629269577
66071,0.4631390053410044
61280,0.3632392650887345
61281,0.48556372171710177
61284,0.4948419767452316
61597,0.1873927100990227
61606,0.18959604367017407
62235,0.5458749734360637
62240,0.2566674024782063
62241,0.21451265787477752
62555,0.447699922736318
62557,0.44409950547263644
62565,0.22889578755244822
