LNR,RESPONSE
1754,0.6425530408608197
1770,0.82400151557361
1465,0.26039228065033587
1470,0.2308512853341888
1478,0.403431149665832
1782,0.18210732064580282
1485,0.4892889521786464
1519,0.5113607414110642
1835,0.30100133875106133
1522,0.5267323887176083
1539,0.4602405401543217
1853,0.6887820709357134
1856,0.2703833371194115
2502,0.8431626513150632
2182,0.6073908709267039
2191,0.6082303540525491
2522,0.36783675010789396
2530,0.546619100084388
2215,0.6448455385375947
2550,0.5055479512951752
2570,0.8013950969357067
2574,0.5213503521741683
2579,0.6953901206652873
2247,0.6986832870727216
2674,0.2024058911066831
11434,0.3444332997901565
11122,0.6776246613729412
11127,0.605191554968399
11443,0.5360160346943501
11170,0.46334947453810965
11191,0.4214367400987012
11198,0.7180856180667877
10936,0.46334947453810965
11244,0.7257885510098306
11247,0.30317633036768254
11252,0.6514609373747341
11259,0.46334947453810965
10945,0.2497877892571906
10951,0.2195414765232547
11271,0.4349677473810135
10963,0.5804036860901094
11282,0.5879136184434178
11291,0.23911499176041998
10980,0.46357337480901056
10994,0.2536685696226464
10998,0.46334947453810965
11303,0.4785423140868916
11630,0.19807244454582626
11636,0.3337830690943128
11949,0.35759147402402774
11950,0.5737243026434119
11956,0.6886162034367858
11648,0.46334947453810965
11653,0.6415121247030531
11967,0.41358935944432074
11972,0.1258362745574427
11975,0.5637116755983725
12110,0.4809133834203463
12113,0.7105303244427486
11712,0.16340771929885847
11716,0.46334947453810965
12000,0.33357117735549385
11722,0.18658817577208958
12023,0.46334947453810965
12046,0.2720985627633269
11762,0.46334947453810965
12071,0.2605951307235547
12077,0.3807294112035189
11785,0.6770745100928495
11788,0.49353433337007496
11790,0.33388880597019377
11800,0.4799497221423977
11806,0.2263405381010837
11816,0.4227519414419415
11505,0.3295254256971604
11837,0.43432881447034555
11531,0.7221749974864663
11848,0.44128289753738487
11854,0.3296733848389773
11877,0.3247983651805979
11563,0.4645988387623849
11567,0.5530317600863158
11894,0.4762225422470556
11906,0.19762922356932808
11917,0.46334947453810965
11610,0.46334947453810965
11923,0.42545007685402847
12596,0.3152514589833482
12603,0.15090210200965096
12608,0.6662115441864284
12633,0.40658731246728924
12637,0.2082167481250255
21484,0.46334947453810965
21184,0.25694898828296375
21247,0.32298382586222046
20991,0.33673629293506097
21018,0.4255532692927951
21019,0.6569283557979801
21047,0.10186415109103189
21054,0.13219769494993325
21374,0.7808360594596008
21392,0.28652882024273285
21713,0.18342852491011022
22019,0.18243037199419587
22025,0.6338657940425106
21722,0.5505925210594664
21728,0.5110839942624248
22039,0.46334947453810965
22044,0.44421297862135006
61900,0.7882115960480277
62548,0.5861199233102535
63176,0.5088357987387194
64473,0.7515384852514765
64779,0.6946024585665305
64780,0.10644254700407074
64784,0.46521411402983665
65105,0.46334947453810965
65431,0.6216395176000995
65433,0.6484545346339556
66055,0.16782513079715083
66071,0.46334947453810965
61280,0.3626715426385846
61281,0.4857074779259642
61284,0.4948497186150364
61597,0.18662389607193522
61606,0.18920173027917997
62235,0.5447711826812313
62240,0.25595049876165826
62241,0.2138321928810265
62555,0.44686386176107196
62557,0.44435083934976854
62565,0.2281420991117313
62566,0.8187431335410021
63515,0.2278755876791657
63524,0.6144668288471595
64797,0.533814447517475
65116,0.46334947453810965
75249,0.27997808684604986
75253,0.667006617445092
75575,0.46334947453810965
76212,0.22686510104490867
71422,0.175846736692545
72059,0.3092058695943989
72060,0.4206157900947997
72383,0.31249388645504506
72386,0.22757312675186034
72700,0.6673586944363614
72715,0.134357849443013
73028,0.6600238794898606
73346,0.32195754918558306
73658,0.6549412447788467
73662,0.6459050613321083
73666,0.5336044855637133
73668,0.516556929631184
73985,0.660681013464393
74299,0.21186703069749832
74310,0.30470153179538345
74312,0.6334326947479776
74619,0.6588257546967146
74620,0.13577962568320598
74627,0.11606321457631434
74938,0.2547906473524516
74952,0.38155389437094556
75911,0.2616820522497421
75913,0.32538513897924826
76221,0.36811939355792794
76227,0.5472945726844661
71448,0.2773533365927966
15887,0.5225530395102309
15498,0.6993732565120977
15504,0.5592079737636249
15507,0.3122774777710157
15521,0.7059139935385511
24403,0.16737100368364335
24100,0.5601560663151197
24436,0.5857856899879984
24440,0.41010838889545503
24442,0.46334947453810965
24148,0.5344171538023802
24149,0.18670155952048023
24155,0.2515209264332021
24458,0.31806910949238004
24169,0.6749840112956628
24477,0.7733965870987366
24479,0.22213357302951672
24486,0.48821027506766596
24190,0.40699821334843644
24515,0.6152451512128848
24214,0.3462898554383444
25183,0.46334947453810965
25207,0.24516732615543627
24889,0.382537960131133
24890,0.7885281915999146
25226,0.41398423775554494
25232,0.5226959127269342
25244,0.13917764906305347
25339,0.614451300942197
25355,0.6747892678089717
24958,0.24567962668491014
25277,0.6259489206897632
25286,0.817564389741672
24988,0.46334947453810965
25298,0.1716563128328542
25309,0.6346497242128825
25315,0.17299774978356655
25014,0.46334947453810965
25322,0.3728471561704979
25333,0.7225401057076134
25025,0.514819240027779
24726,0.6224162266215771
24735,0.46334947453810965
25055,0.5708589180675977
25056,0.5500903958168807
24746,0.5320630165565878
25061,0.2272304076812039
25067,0.44400966791417384
25074,0.5272161951384547
24773,0.2911701675836574
25080,0.46334947453810965
25086,0.49129461840087524
25088,0.6729246566702785
24777,0.4338108476889307
24796,0.6574282066419833
25104,0.16510137469441094
24806,0.19662558393638677
25118,0.22764375000193587
24822,0.46334947453810965
82811,0.5944047195586631
83449,0.6656626324787085
83459,0.46334947453810965
83770,0.46334947453810965
84091,0.3053289905656943
84096,0.5426557097557217
84737,0.34883983003772095
85048,0.46334947453810965
85049,0.583002751833905
85051,0.6161757701045666
85369,0.22087787304247855
85374,0.3721438737888764
85380,0.15913989809156895
82190,0.3381006400837098
82505,0.5307864156076609
82515,0.30520967500358676
82517,0.8665548720036661
82821,0.5439056481728017
83140,0.556407588788956
788,0.13094095072799244
1102,0.25528004583599073
1109,0.32152040921026803
821,0.18605788220152578
829,0.6848336326788955
837,0.6633271394567989
845,0.5525552739334108
1163,0.5285606823136074
861,0.46334947453810965
899,0.6419586375477124
1207,0.7255732404558265
906,0.2257788927100145
1221,0.5809067432497679
1545,0.37067481072366126
1546,0.5555827616773548
1555,0.6853050733039836
1556,0.6978786325920004
1879,0.5335193116214553
1885,0.467604986526657
1593,0.23447307302316917
1902,0.5211519181665624
1611,0.24395894485703626
1921,0.3867174913237327
1927,0.5368262784671171
1651,0.4084955787485844
1978,0.6107059202820478
1718,0.316001246007097
1722,0.2646797026899104
1734,0.10705380478066602
41705,0.611443919655962
41711,0.46334947453810965
41712,0.1843379686763874
42029,0.6904901787171004
42347,0.23502829004835168
42352,0.5081429223648494
42353,0.11019980745598795
