LNR,RESPONSE
1754,0.6133158204305353
1770,0.6465369285222674
1465,0.29815326208006704
1470,0.24954182326064245
1478,0.3056281441179917
1782,0.3379825298225536
1485,0.46126769941503604
1519,0.4022257100668303
1835,0.35013936126732587
1522,0.5366647829993059
1539,0.43940841216964777
1853,0.6228646552146406
1856,0.3958105391187741
2502,0.5183157884510633
2182,0.5399324531464179
2191,0.5402706916480071
2522,0.3420926406808067
2530,0.5112123199725381
2215,0.5082695336869867
2550,0.5584698001945901
2570,0.608990873253259
2574,0.49187830862863746
2579,0.64756532142179
2247,0.6399135809445982
2674,0.39480917365716645
11434,0.2580371041060367
11122,0.4706588421341216
11127,0.37001816410626504
11443,0.455248403600177
11170,0.48596218710323297
11191,0.33906239495275303
11198,0.6620458186218586
10936,0.48596218710323297
11244,0.6217128517554293
11247,0.3596269802892476
11252,0.5939470887619219
11259,0.48596218710323297
10945,0.2893112644625664
10951,0.2949845985898713
11271,0.34141778969628034
10963,0.5106815618733558
11282,0.4566670153180901
11291,0.30332958945350275
10980,0.3924311891283257
10994,0.3643632779065339
10998,0.48596218710323297
11303,0.3666861002805949
11630,0.2470031427242438
11636,0.3088117729230911
11949,0.26731558719160803
11950,0.4481869183370669
11956,0.5183096422880792
11648,0.48596218710323297
11653,0.4691912375020546
11967,0.38122391554192375
11972,0.30417038361555004
11975,0.5504555334366936
12110,0.5112296086293963
12113,0.5486824029890383
11712,0.3183460866879002
11716,0.48596218710323297
12000,0.40903941279094475
11722,0.3199003140154769
12023,0.48596218710323297
12046,0.2740887722151143
11762,0.48596218710323297
12071,0.3331867675969278
12077,0.5117304573048969
11785,0.4962663254289923
11788,0.5657146703962376
11790,0.313910556168225
11800,0.4676268179499034
11806,0.3058965690542221
11816,0.44124857152025937
11505,0.41839090741897145
11837,0.4289114247949737
11531,0.4973855431485956
11848,0.40341585545987463
11854,0.41082524726721664
11877,0.34320110148800365
11563,0.4524429789503362
11567,0.4016118220864156
11894,0.4038536252392517
11906,0.40573814350745674
11917,0.48596218710323297
11610,0.48596218710323297
11923,0.38979495862001895
12596,0.32842876017452377
12603,0.2866897438392261
12608,0.5679628339585487
12633,0.49002836050884563
12637,0.35518372991333214
21484,0.48596218710323297
21184,0.29761834702538925
21247,0.32259705242488446
20991,0.3637758709314133
21018,0.4085596875403953
21019,0.5751657167692052
21047,0.26455789947477526
21054,0.3001099296397308
21374,0.3748144084174654
21392,0.3933343534355697
21713,0.36432899911690747
22019,0.342082343277905
22025,0.48451465863535864
21722,0.5262512466450795
21728,0.373664183417961
22039,0.48596218710323297
22044,0.4405653545704489
61900,0.5821548722835417
62548,0.4939423370895177
63176,0.45318930629957627
64473,0.5763797464290855
64779,0.6637336530627965
64780,0.26012148203732394
64784,0.40606305836043566
65105,0.48596218710323297
65431,0.5972252143711839
65433,0.6201635730772329
66055,0.2825751697325263
66071,0.48596218710323297
61280,0.3644220736122701
61281,0.4182888610069043
61284,0.4531168764951399
61597,0.3248187022834496
61606,0.32452260827418966
62235,0.6025805877634987
62240,0.3342283073349283
62241,0.34964325441810706
62555,0.5351144266716898
62557,0.3671317574332408
62565,0.26684537601403824
62566,0.5460723270099178
63515,0.4034886264582766
63524,0.6402710623987582
64797,0.5787841137189538
65116,0.48596218710323297
75249,0.34611267065159673
75253,0.645318372880617
75575,0.48596218710323297
76212,0.35030936423546877
71422,0.263216635211199
72059,0.41373185777503274
72060,0.49061637276779135
72383,0.30407768876954516
72386,0.33434904349081296
72700,0.6219801835592278
72715,0.2413216705280471
73028,0.54849531444367
73346,0.31498945564258063
73658,0.5166371157987768
73662,0.5825347574190901
73666,0.46672725517679126
73668,0.47151088611003955
73985,0.6045210431748488
74299,0.27084919498130944
74310,0.28785787411165625
74312,0.5044002417882297
74619,0.5865553735523737
74620,0.2785321129000427
74627,0.29380267675400207
74938,0.25083938056421284
74952,0.4926882503401774
75911,0.37991192102268107
75913,0.34755959779844015
76221,0.2815758296092565
76227,0.4267449804331596
71448,0.35744148485774124
15887,0.43606974842294227
15498,0.5018413268548035
15504,0.3956783350180494
15507,0.2856431202714504
15521,0.6111330088901558
24403,0.3247652560982614
24100,0.3977627521251895
24436,0.4674199617645274
24440,0.48211347969605767
24442,0.48596218710323297
24148,0.4091582739377586
24149,0.2916416885373252
24155,0.26777805995286214
24458,0.33579604307597954
24169,0.5320195946627068
24477,0.6048150710991603
24479,0.30066525511314685
24486,0.5215039820986388
24190,0.38717907315413996
24515,0.45343283497273623
24214,0.3834390170163692
25183,0.48596218710323297
25207,0.25671408352678643
24889,0.43640279431237855
24890,0.4568658477135874
25226,0.4030618015749832
25232,0.40537602552046287
25244,0.2964952094280081
25339,0.4400000089443688
25355,0.5844590844955256
24958,0.38991419638180863
25277,0.5680734083802934
25286,0.5138023945193286
24988,0.48596218710323297
25298,0.24899687336005438
25309,0.5330369424036443
25315,0.37014756092387324
25014,0.48596218710323297
25322,0.3383777068125226
25333,0.5950647400295594
25025,0.48327059258135063
24726,0.571820765046803
24735,0.48596218710323297
25055,0.4552734557503227
25056,0.4038734412401856
24746,0.481786529412041
25061,0.2559249537672557
25067,0.48038390046425294
25074,0.4183346666774694
24773,0.33789709404044754
25080,0.48596218710323297
25086,0.5353340846520246
25088,0.5524346620555382
24777,0.4095899150011647
24796,0.5102108860033018
25104,0.24920049603694594
24806,0.23781021195824967
25118,0.32628918823681075
24822,0.48596218710323297
82811,0.5723009300873477
83449,0.6413059677070885
83459,0.48596218710323297
83770,0.48596218710323297
84091,0.2840434111332705
84096,0.48579191500757224
84737,0.39188859791647684
85048,0.48596218710323297
85049,0.5635161529270203
85051,0.4826845703258052
85369,0.30729908220440894
85374,0.2677245804074989
85380,0.45505830199908537
82190,0.2791105317421996
82505,0.4748925553490839
82515,0.3090680077170574
82517,0.5661327516467755
82821,0.4620731645328564
83140,0.4569614236104064
788,0.3636224618547383
1102,0.30303873989199837
1109,0.35701878351976535
821,0.30790900139006083
829,0.4529168669150654
837,0.5886368129011119
845,0.4751155319729592
1163,0.46168354930805555
861,0.48596218710323297
899,0.5523082069328238
1207,0.5392271272310364
906,0.40073761711892897
1221,0.5892459471746778
1545,0.4373002655954459
1546,0.6022725001563223
1555,0.48452125290236486
1556,0.5513548976694069
1879,0.4186524456091045
1885,0.44913831028076096
1593,0.30589512992636375
1902,0.5025222764461169
1611,0.358106832859545
1921,0.44597155001707295
1927,0.4754447732155469
1651,0.3915173154666018
1978,0.5928268376411936
1718,0.3919553212741538
1722,0.3093479980851448
1734,0.31705775980597345
41705,0.5276653603955489
41711,0.48596218710323297
41712,0.3011241260065
42029,0.47169163858577867
42347,0.31132716822885
42352,0.5378862794500916
42353,0.25175195780552806
42671,0.3888042876492883
